# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 278         6.259       52.435      3.60        Heino       
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# TN        : Minimum temperatuur (in 0.1 graden Celsius) / Minimum temperature (in 0.1 degrees Celsius)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,   TG,   TN,   TX,   RH
  278,20210927,  155,  106,  203,   29
  278,20210928,  133,   94,  190,    0
  278,20210929,  109,   88,  125,  167
  278,20210930,  118,   77,  153,    2
  278,20211001,  136,  111,  172,   37
  278,20211002,  146,  123,  170,   29
  278,20211003,  130,  113,  169,  265
  278,20211004,  134,  108,  177,    0
  278,20211005,  125,   96,  179,   33
  278,20211006,  110,   54,  169,   63
  278,20211007,   76,   39,  119,    0
  278,20211008,   91,   33,  172,    0
  278,20211009,   94,   37,  157,    0
  278,20211010,   93,   11,  162,    3
  278,20211011,  119,   76,  169,   24
  278,20211012,  104,   62,  147,   29
  278,20211013,  103,   43,  149,    1
  278,20211014,  133,  110,  154,    8
  278,20211015,  105,   34,  147,   36
  278,20211016,   87,   27,  135,    0
  278,20211017,  109,   88,  146,    0
  278,20211018,  118,   83,  145,    0
  278,20211019,  157,  126,  184,    2
  278,20211020,  157,  131,  178,   54
  278,20211021,   97,   62,  142,  160
  278,20211022,   79,   48,  116,   36
  278,20211023,   82,   25,  122,    0
  278,20211024,   73,   38,  130,    0
  278,20211025,  101,   48,  129,    0
  278,20211026,  125,  101,  142,    6
  278,20211027,  134,  102,  159,    0
  278,20211028,  116,   78,  167,    0
  278,20211029,  127,   84,  169,    4
  278,20211030,  123,  102,  144,   42
  278,20211031,  121,   89,  158,  156
  278,20211101,   98,   67,  129,    4
  278,20211102,   73,   47,   98,    9
  278,20211103,   52,   38,   63,    0
  278,20211104,   61,   39,   83,    0
  278,20211105,   79,   32,  123,    2
  278,20211106,   94,   75,  110,    4
  278,20211107,   89,   60,  113,   46
  278,20211108,   79,   39,  109,    1
  278,20211109,   80,   45,  116,    0
  278,20211110,   82,   64,   97,    0
  278,20211111,   86,   73,  106,    0
  278,20211112,   75,   53,   89,    0
  278,20211113,   96,   79,  112,    5
  278,20211114,   90,   80,   97,    0
  278,20211115,   61,   54,   81,    0
  278,20211116,   47,   42,   54,    0
  278,20211117,   74,   50,  119,    4
  278,20211118,   97,   59,  119,    0
  278,20211119,  118,   92,  134,    0
  278,20211120,   99,   85,  107,    9
  278,20211121,   77,   45,  104,    5
  278,20211122,   32,   -6,   86,    0
  278,20211123,   71,   27,  104,    2
  278,20211124,   55,   30,   79,    0
  278,20211125,   46,   20,   91,    4
  278,20211126,   38,   19,   55,   41
  278,20211127,   30,   20,   40,   37
  278,20211128,   17,  -13,   56,    4
  278,20211129,   28,   -6,   60,    2
  278,20211130,   74,   39,   98,   46
  278,20211201,   77,   35,  102,   36
  278,20211202,   12,  -17,   55,   44
  278,20211203,   27,   -9,   44,   -1
  278,20211204,   43,   35,   51,   25
  278,20211205,   40,   23,   50,    0
  278,20211206,   25,    5,   38,   33
  278,20211207,   29,    3,   50,   29
  278,20211208,   46,   15,   69,    2
  278,20211209,   28,   -1,   46,    1
  278,20211210,   18,  -28,   46,    0
  278,20211211,    1,  -43,   39,    0
  278,20211212,   80,   37,  107,   24
  278,20211213,   94,   83,  107,   -1
  278,20211214,   87,   76,   99,    1
  278,20211215,   96,   72,  114,    1
  278,20211216,   77,   71,   86,    0
  278,20211217,   80,   69,   91,    0
  278,20211218,   65,   49,   76,    0
  278,20211219,   68,   61,   75,   -1
  278,20211220,   26,  -34,   69,    0
  278,20211221,  -27,  -53,   36,    0
  278,20211222,  -28,  -68,   -2,    0
  278,20211223,   16,  -12,   72,   23
  278,20211224,   68,   13,   94,   13
  278,20211225,  -27,  -55,   13,    0
  278,20211226,  -27,  -61,    4,    0
  278,20211227,   41,    4,   76,    3
  278,20211228,   80,   64,   96,   38
  278,20211229,   90,   78,  120,   36
  278,20211230,  126,   92,  141,   13
  278,20211231,  132,  121,  144,    0
  278,20220101,  125,  113,  133,    0
  278,20220102,  115,  100,  128,   33
  278,20220103,   96,   78,  116,    0
  278,20220104,   61,   16,   90,   11
  278,20220105,   44,   14,   70,   48
  278,20220106,   32,  -21,   72,    0
  278,20220107,   32,   10,   57,   21
  278,20220108,   24,   -6,   45,   37
  278,20220109,   44,    9,   64,   42
  278,20220110,    0,  -28,   50,    0
  278,20220111,    8,  -25,   42,   -1
  278,20220112,   37,   28,   57,    0
  278,20220113,   42,   35,   50,    0
  278,20220114,   57,   46,   70,    0
  278,20220115,   33,   11,   55,    0
  278,20220116,   46,   12,   69,   -1
  278,20220117,   70,   43,   90,    0
  278,20220118,   46,    9,   69,    0
  278,20220119,   31,  -11,   63,    5
  278,20220120,   31,   10,   50,    6
  278,20220121,   41,   -1,   66,    1
  278,20220122,   59,   51,   71,   -1
  278,20220123,   54,   43,   70,    0
  278,20220124,   43,   35,   52,    0
  278,20220125,   29,   18,   36,    0
  278,20220126,   34,   15,   47,    0
  278,20220127,   65,   42,   92,   13
  278,20220128,   58,   22,   78,    7
  278,20220129,   89,   65,  120,    0
  278,20220130,   53,   22,   80,    1
  278,20220131,   52,   27,   74,  102
  278,20220201,   66,   28,   92,   25
  278,20220202,   71,   32,   94,    0
  278,20220203,   74,   65,   85,    2
  278,20220204,   62,   27,   96,   45
  278,20220205,   58,   30,   77,   44
  278,20220206,   69,   37,   91,  173
  278,20220207,   57,   32,   82,    4
  278,20220208,   96,   62,  116,   -1
  278,20220209,   90,   79,  108,    9
  278,20220210,   63,   28,   82,   10
  278,20220211,   32,  -29,   70,   17
  278,20220212,   21,  -31,   69,    0
  278,20220213,   56,    3,   94,    0
  278,20220214,   88,   62,  113,   -1
  278,20220215,   72,   51,   91,   46
  278,20220216,  108,   72,  129,   53
  278,20220217,   81,   48,  117,    0
  278,20220218,   78,   48,  120,   37
  278,20220219,   56,   36,   82,   94
  278,20220220,   77,   39,  105,  254
  278,20220221,   57,   25,   79,   94
  278,20220222,   64,   28,   97,   29
  278,20220223,   74,   29,  112,    0
  278,20220224,   59,   12,  106,   29
  278,20220225,   42,   17,   85,   13
  278,20220226,   22,  -28,   86,    0
  278,20220227,   33,  -26,   89,    0
  278,20220228,   36,  -30,  102,    0
  278,20220301,   54,    1,   90,    0
  278,20220302,   53,   -3,  109,    0
  278,20220303,   31,  -31,  109,    0
  278,20220304,   14,  -30,   79,    0
  278,20220305,   12,  -45,   75,    0
  278,20220306,   16,  -21,   62,    0
  278,20220307,   14,  -49,   78,    0
  278,20220308,   33,  -43,  105,    0
  278,20220309,   41,  -43,  129,    0
  278,20220310,   69,  -39,  156,    0
  278,20220311,   85,   28,  141,    0
  278,20220312,   99,   55,  145,    0
  278,20220313,  110,   53,  166,    0
  278,20220314,   87,   15,  135,    0
  278,20220315,   60,    7,  129,    0
  278,20220316,   85,  -15,  144,    0
  278,20220317,   74,   -7,  115,    5
  278,20220318,   68,  -23,  149,    0
  278,20220319,   76,   31,  129,    0
  278,20220320,   47,   -3,  101,   26
  278,20220321,   68,  -27,  160,    0
  278,20220322,   99,   15,  191,    0
  278,20220323,   92,   12,  185,    0
  278,20220324,   92,   -5,  181,    0
  278,20220325,   80,  -14,  169,    0
  278,20220326,   95,    4,  177,    0
  278,20220327,   84,   18,  155,    0
  278,20220328,   70,   26,  131,    0
  278,20220329,   70,    5,  132,    0
  278,20220330,   49,   -8,   90,   12
  278,20220331,   15,   -3,   41,  178
  278,20220401,   21,   -5,   40,   10
  278,20220402,   21,  -37,   65,    0
  278,20220403,   32,  -40,   94,    0
  278,20220404,   64,   15,   94,  172
  278,20220405,   90,   69,  111,   26
  278,20220406,   94,   86,  101,   18
  278,20220407,   81,   36,  111,  166
  278,20220408,   60,   25,   93,    9
  278,20220409,   48,   17,   87,   48
  278,20220410,   52,    1,  106,    5
  278,20220411,   81,   -1,  148,    0
  278,20220412,  130,   36,  211,    0
  278,20220413,  129,   80,  178,    1
  278,20220414,  120,   50,  181,    0
  278,20220415,   79,   38,  109,    0
  278,20220416,   87,   26,  142,    0
  278,20220417,   94,   -5,  174,    0
  278,20220418,  114,   12,  199,    0
  278,20220419,  113,   20,  172,    0
  278,20220420,  109,   42,  170,    0
  278,20220421,  119,   47,  170,    0
  278,20220422,  126,   73,  178,    0
  278,20220423,  129,   86,  175,    0
  278,20220424,  110,   62,  169,    0
  278,20220425,   85,   61,  112,   -1
  278,20220426,   87,   16,  143,    0
  278,20220427,   69,   -9,  134,    0
  278,20220428,   81,   -2,  151,    0
  278,20220429,   78,   26,  120,    0
  278,20220430,   78,    4,  114,    0
  278,20220501,   95,   41,  150,    0
  278,20220502,  106,   14,  183,    0
  278,20220503,   91,   11,  140,    0
  278,20220504,   99,   57,  154,    0
  278,20220505,  120,   31,  205,    0
  278,20220506,  130,   43,  207,    0
  278,20220507,  141,   85,  204,    0
  278,20220508,  110,   36,  176,    0
  278,20220509,  138,   19,  228,    0
  278,20220510,  170,   94,  241,    0
  278,20220511,  167,  114,  222,    3
  278,20220512,  139,   80,  200,    0
  278,20220513,  137,   88,  186,    0
  278,20220514,  146,   77,  216,    0
  278,20220515,  164,   60,  239,    0
  278,20220516,  179,  108,  258,    8
  278,20220517,  171,  108,  222,    1
  278,20220518,  201,  123,  277,    0
  278,20220519,  182,  104,  264,  124
  278,20220520,  133,   86,  194,  102
  278,20220521,  135,   71,  181,    0
  278,20220522,  148,   56,  205,    0
  278,20220523,  172,  113,  240,  127
  278,20220524,  130,   84,  165,   22
  278,20220525,  136,   86,  184,    3
  278,20220526,  162,  135,  197,   37
  278,20220527,  132,   91,  164,    1
  278,20220528,  114,   55,  160,   28
  278,20220529,  102,   45,  135,    3
  278,20220530,  107,   45,  149,    0
  278,20220531,  125,   62,  185,    3
  278,20220601,  119,   78,  172,   40
  278,20220602,  133,   47,  196,    0
  278,20220603,  164,   84,  227,    0
  278,20220604,  162,  101,  224,    0
  278,20220605,  168,  113,  234,  211
  278,20220606,  141,  119,  186,   96
  278,20220607,  145,   97,  192,   -1
  278,20220608,  158,  111,  205,  107
  278,20220609,  159,   99,  209,    0
  278,20220610,  171,   98,  229,    0
  278,20220611,  174,   99,  234,    0
  278,20220612,  161,   93,  225,    0
  278,20220613,  143,   76,  195,   17
  278,20220614,  139,   62,  208,    0
  278,20220615,  169,   74,  235,    0
  278,20220616,  168,   74,  244,    0
  278,20220617,  210,  106,  287,    0
  278,20220618,  211,  140,  268,    0
  278,20220619,  142,  107,  174,   31
  278,20220620,  147,   77,  197,    0
  278,20220621,  158,   54,  226,    0
  278,20220622,  181,   76,  253,    0
  278,20220623,  225,  110,  314,    0
  278,20220624,  199,  153,  246,   28
  278,20220625,  201,  153,  249,    0
  278,20220626,  178,  151,  207,   -1
  278,20220627,  162,  123,  207,   87
  278,20220628,  175,  104,  239,    0
  278,20220629,  205,  126,  271,    0
  278,20220630,  198,  139,  269,  105
  278,20220701,  163,  111,  215,    0
  278,20220702,  179,  108,  242,    0
  278,20220703,  172,  108,  234,   -1
  278,20220704,  164,   95,  227,    0
  278,20220705,  154,   81,  215,    0
  278,20220706,  163,   93,  210,   -1
  278,20220707,  161,  143,  187,   31
  278,20220708,  171,   95,  235,    0
  278,20220709,  168,  112,  223,    0
  278,20220710,  161,  104,  200,    6
  278,20220711,  173,  115,  216,    0
  278,20220712,  202,   92,  273,    0
  278,20220713,  216,  120,  278,    0
  278,20220714,  159,   85,  217,    0
  278,20220715,  166,   85,  216,    0
  278,20220716,  162,   83,  208,    5
  278,20220717,  163,   61,  255,    0
  278,20220718,  217,  101,  324,    0
  278,20220719,  261,  132,  368,    0
  278,20220720,  238,  147,  306,    6
  278,20220721,  182,  152,  225,  137
  278,20220722,  164,  129,  197,   -1
  278,20220723,  171,   98,  232,    0
  278,20220724,  222,  145,  291,    0
  278,20220725,  214,  173,  250,    0
  278,20220726,  165,  106,  204,    0
  278,20220727,  149,   88,  205,    0
  278,20220728,  159,   72,  216,    0
  278,20220729,  176,  120,  249,    0
  278,20220730,  189,  129,  237,    0
  278,20220731,  186,  152,  212,   37
  278,20220801,  174,   96,  219,   24
  278,20220802,  199,   87,  275,    0
  278,20220803,  230,  165,  301,    0
  278,20220804,  214,  152,  274,    3
  278,20220805,  170,   82,  227,    0
  278,20220806,  151,   66,  223,    0
  278,20220807,  162,   74,  233,    0
  278,20220808,  170,   84,  233,    0
  278,20220809,  184,   98,  255,    0
  278,20220810,  202,  117,  284,    0
  278,20220811,  221,  130,  305,    0
  278,20220812,  223,  137,  307,    0
  278,20220813,  222,  119,  308,    0
  278,20220814,  230,  153,  310,    0
  278,20220815,  220,  160,  283,    1
  278,20220816,  223,  147,  293,    0
  278,20220817,  198,  166,  243,   35
  278,20220818,  200,  148,  247,    0
  278,20220819,  197,  120,  264,  102
  278,20220820,  188,  115,  242,    0
  278,20220821,  177,  111,  246,    0
  278,20220822,  188,  130,  255,    0
  278,20220823,  212,  128,  298,    0
  278,20220824,  226,  140,  314,    0
  278,20220825,  237,  154,  321,    0
  278,20220826,  192,  145,  214,    3
  278,20220827,  166,  102,  227,    0
  278,20220828,  151,   74,  223,    0
  278,20220829,  172,   91,  235,    0
  278,20220830,  178,  115,  235,    0
  278,20220831,  173,  119,  235,    0
  278,20220901,  172,   86,  243,    0
  278,20220902,  181,  120,  261,    0
  278,20220903,  188,  111,  269,    0
  278,20220904,  192,  113,  273,    0
  278,20220905,  210,  124,  307,    0
  278,20220906,  222,  170,  292,   26
  278,20220907,  188,  146,  246,   65
  278,20220908,  165,  127,  220,  119
  278,20220909,  158,  127,  192,   14
  278,20220910,  168,  129,  217,    0
  278,20220911,  161,  106,  234,    0
  278,20220912,  172,   93,  242,    0
  278,20220913,  171,  103,  223,    0
  278,20220914,  143,   92,  209,    0
  278,20220915,  142,  109,  184,   59
  278,20220916,  126,   90,  172,   54
  278,20220917,  114,   79,  159,    8
  278,20220918,  109,   91,  124,  141
  278,20220919,  118,   58,  177,   44
  278,20220920,  105,   49,  169,   -1
  278,20220921,   93,   23,  180,    0
  278,20220922,  101,   20,  193,    0
  278,20220923,  123,   51,  170,    8
  278,20220924,  128,   76,  148,   58
  278,20220925,  113,   52,  176,    0
  278,20220926,  110,   98,  123,   79
  278,20220927,   94,   81,  116,   31
  278,20220928,   94,   54,  146,   14
  278,20220929,   81,   26,  159,    0
  278,20220930,  110,   28,  168,   22
  278,20221001,  132,  106,  172,  169
  278,20221002,  131,   85,  177,    1
  278,20221003,  122,   60,  177,    0
  278,20221004,  140,   84,  182,    0
  278,20221005,  158,  128,  188,    6
  278,20221006,  126,   88,  174,    0
  278,20221007,  129,   78,  180,    0
  278,20221008,  114,   46,  166,    5
  278,20221009,   96,   30,  165,    0
  278,20221010,   95,   43,  160,   10
  278,20221011,   83,   21,  160,    0
  278,20221012,   89,   17,  155,    0
  278,20221013,  123,   90,  147,    2
  278,20221014,  124,   99,  150,   20
  278,20221015,  132,  101,  161,   12
  278,20221016,  139,   99,  179,    3
  278,20221017,  155,  127,  173,   75
  278,20221018,  118,   44,  172,    0
  278,20221019,   90,   34,  140,    0
  278,20221020,  107,   62,  138,   21
  278,20221021,  145,  121,  178,   81
  278,20221022,  134,   94,  184,    0
  278,20221023,  144,   83,  177,    5
  278,20221024,  149,  125,  178,    6
  278,20221025,  133,   92,  173,    2
  278,20221026,  143,   75,  191,    0
  278,20221027,  165,  127,  207,    2
  278,20221028,  169,  124,  213,    0
  278,20221029,  155,   93,  213,    0
  278,20221030,  153,  120,  199,    0
  278,20221031,  131,   59,  172,    0
  278,20221101,  148,  116,  166,    2
  278,20221102,  124,  109,  146,    3
  278,20221103,  124,  105,  162,   32
  278,20221104,   92,   53,  128,  109
  278,20221105,   88,   47,  119,    7
  278,20221106,  101,   77,  124,   25
  278,20221107,  130,  110,  143,   -1
  278,20221108,  134,  108,  153,    0
  278,20221109,  125,   95,  145,    9
  278,20221110,  114,   91,  146,    1
  278,20221111,   90,   28,  138,    0
  278,20221112,   65,    4,  150,    0
  278,20221113,   70,   22,  149,    0
  278,20221114,   61,   21,   95,    0
  278,20221115,  109,   70,  129,   23
  278,20221116,  103,   80,  127,  131
  278,20221117,   96,   78,  107,  150
  278,20221118,   63,   15,   97,    5
  278,20221119,   -9,  -58,   27,    0
  278,20221120,  -14,  -68,   26,   59
  278,20221121,   25,   -5,   50,   15
  278,20221122,   65,   41,   79,    7
  278,20221123,   85,   70,  105,    7
  278,20221124,   85,   69,  114,    1
  278,20221125,   83,   56,  116,   21
  278,20221126,   66,   39,   91,    0
  278,20221127,   62,   48,   72,   58
  278,20221128,   80,   66,   87,   21
  278,20221129,   76,   50,   93,    6
  278,20221130,   52,   12,   69,    0
  278,20221201,   53,   36,   66,    0
  278,20221202,   23,   17,   37,    0
  278,20221203,    8,   -8,   27,    0
  278,20221204,   13,   -3,   37,    0
  278,20221205,   48,   36,   54,    6
  278,20221206,   48,   18,   66,    1
  278,20221207,   34,   13,   66,   -1
  278,20221208,   24,   -3,   39,   20
  278,20221209,    1,  -38,   28,    0
  278,20221210,  -19,  -37,   -6,    0
  278,20221211,    3,   -6,    8,    0
  278,20221212,  -13,  -66,   19,    0
  278,20221213,  -45,  -76,    0,    0
  278,20221214,  -60,  -90,  -10,    0
  278,20221215,  -23,  -71,   20,    3
  278,20221216,   -8,  -37,    4,   -1
  278,20221217,  -17,  -44,   -1,    0
  278,20221218,  -28,  -77,    3,    4
  278,20221219,   64,    3,  101,   29
  278,20221220,  101,   85,  111,  119
  278,20221221,   80,   64,   91,    2
  278,20221222,   83,   68,   96,   24
  278,20221223,   85,   72,  104,  132
  278,20221224,   86,   60,  111,    9
  278,20221225,   82,   61,   89,  126
  278,20221226,   66,   28,  100,    3
  278,20221227,   52,   31,   70,    6
  278,20221228,   85,   55,  109,   47
  278,20221229,   92,   67,  113,   31
  278,20221230,   83,   43,  132,   16
  278,20221231,  137,  109,  157,  230
  278,20230101,  125,  103,  154,   49
  278,20230102,   86,   39,  127,   69
  278,20230103,   59,   22,   83,    7
  278,20230104,  111,   78,  129,  124
  278,20230105,  103,   94,  111,    9
  278,20230106,   99,   75,  110,   22
  278,20230107,  105,   94,  120,    4
  278,20230108,   83,   68,  103,   44
  278,20230109,   62,   46,   84,   45
  278,20230110,   64,   40,   89,   43
  278,20230111,   95,   79,  111,   66
  278,20230112,  100,   84,  114,  222
  278,20230113,   81,   67,   94,   21
  278,20230114,   78,   55,  113,  131
  278,20230115,   57,   39,   72,   62
  278,20230116,   43,   30,   55,   58
  278,20230117,   12,  -11,   44,   33
  278,20230118,   14,  -21,   46,   20
  278,20230119,   23,   -6,   59,   46
  278,20230120,    8,  -15,   23,    0
  278,20230121,   -7,  -28,   19,    0
  278,20230122,    7,  -24,   18,   -1
  278,20230123,   28,   17,   40,    0
  278,20230124,   18,    3,   31,    0
  278,20230125,  -11,  -17,    3,   -1
  278,20230126,   31,  -12,   83,   18
  278,20230127,   36,   22,   47,    0
  278,20230128,   23,    8,   48,    0
  278,20230129,   36,   25,   56,    0
  278,20230130,   61,   31,   85,   28
  278,20230131,   60,   18,   90,    2
  278,20230201,   66,   51,   79,   32
  278,20230202,   76,   58,   88,   76
  278,20230203,   85,   60,   97,    1
  278,20230204,   62,   48,   87,    2
  278,20230205,   59,    7,   84,   18
  278,20230206,   26,  -24,   82,    0
  278,20230207,   -9,  -53,   53,    0
  278,20230208,   -2,  -61,   74,    0
  278,20230209,   16,  -15,   49,    0
