competition_id,season,CompetitionRound,MatchDay,HomeTeamGoals,AwayTeamGoals,aggregate,HomeTeamPosition,AwayTeamPosition,HomeTeam,AwayTeam
L1,2021,4,11-9-2021,0,2,00:02:00,9,4,Tsg 1899 Hoffenheim,1 Fsv Mainz 05
L1,2021,5,17-9-2021,2,1,02:01:00,9,18,Hertha Bsc,Spvgg Greuther Furth
L1,2021,4,11-9-2021,0,0,00:00:00,8,17,1 Fc Union Berlin,Fc Augsburg
L1,2021,4,11-9-2021,1,1,01:01:00,5,7,Sc Freiburg,1 Fc Koln
L1,2021,4,11-9-2021,3,4,03:04:00,6,3,Bayer 04 Leverkusen,Borussia Dortmund
L1,2021,4,12-9-2021,1,1,01:01:00,15,10,Eintracht Frankfurt,Vfb Stuttgart
L1,2021,3,29-8-2021,2,1,02:01:00,8,15,1 Fc Union Berlin,Borussia Monchengladbach
L1,2021,3,28-8-2021,5,0,05:00:00,3,18,Fc Bayern Munchen,Hertha Bsc
L1,2021,3,28-8-2021,1,1,01:01:00,12,14,Arminia Bielefeld,Eintracht Frankfurt
L1,2021,3,28-8-2021,1,4,01:04:00,17,2,Fc Augsburg,Bayer 04 Leverkusen
L1,2021,3,28-8-2021,3,0,03:00:00,7,16,1 Fsv Mainz 05,Spvgg Greuther Furth
L1,2021,3,28-8-2021,2,3,02:03:00,13,4,Vfb Stuttgart,Sc Freiburg
L1,2021,13,27-11-2021,2,1,02:01:00,13,4,Vfl Bochum,Sc Freiburg
L1,2021,3,27-8-2021,3,2,03:02:00,5,9,Borussia Dortmund,Tsg 1899 Hoffenheim
L1,2021,3,29-8-2021,1,0,01:00:00,1,10,Vfl Wolfsburg,Rasenballsport Leipzig
L1,2021,2,21-8-2021,4,0,04:00:00,3,16,Bayer 04 Leverkusen,Borussia Monchengladbach
L1,2021,3,28-8-2021,2,1,02:01:00,6,11,1 Fc Koln,Vfl Bochum
L1,2021,2,21-8-2021,1,1,01:01:00,15,13,Spvgg Greuther Furth,Arminia Bielefeld
L1,2021,2,21-8-2021,1,2,01:02:00,18,1,Hertha Bsc,Vfl Wolfsburg
L1,2021,5,18-9-2021,1,1,01:01:00,7,12,1 Fc Koln,Rasenballsport Leipzig
L1,2021,2,21-8-2021,2,1,02:01:00,5,7,Sc Freiburg,Borussia Dortmund
L1,2021,2,22-8-2021,2,2,02:02:00,2,12,Tsg 1899 Hoffenheim,1 Fc Union Berlin
L1,2021,1,15-8-2021,3,1,03:01:00,4,15,1 Fc Koln,Hertha Bsc
L1,2021,1,15-8-2021,1,0,01:00:00,5,14,1 Fsv Mainz 05,Rasenballsport Leipzig
L1,2021,7,1-10-2021,3,1,03:01:00,6,18,1 Fc Koln,Spvgg Greuther Furth
L1,2021,1,14-8-2021,0,0,00:00:00,12,11,Arminia Bielefeld,Sc Freiburg
L1,2021,1,14-8-2021,5,2,05:02:00,3,16,Borussia Dortmund,Eintracht Frankfurt
L1,2021,1,14-8-2021,0,4,00:04:00,18,2,Fc Augsburg,Tsg 1899 Hoffenheim
L1,2021,1,14-8-2021,5,1,05:01:00,1,17,Vfb Stuttgart,Spvgg Greuther Furth
L1,2021,1,14-8-2021,1,1,01:01:00,10,7,1 Fc Union Berlin,Bayer 04 Leverkusen
L1,2021,2,21-8-2021,2,0,02:00:00,9,11,Vfl Bochum,1 Fsv Mainz 05
L1,2021,2,20-8-2021,4,0,04:00:00,6,10,Rasenballsport Leipzig,Vfb Stuttgart
L1,2021,6,25-9-2021,1,1,01:01:00,14,7,Eintracht Frankfurt,1 Fc Koln
L1,2021,6,25-9-2021,6,0,06:00:00,10,12,Rasenballsport Leipzig,Hertha Bsc
L1,2021,1,13-8-2021,1,1,01:01:00,9,8,Borussia Monchengladbach,Fc Bayern Munchen
L1,2021,1,14-8-2021,1,0,01:00:00,6,13,Vfl Wolfsburg,Vfl Bochum
L1,2021,2,22-8-2021,3,2,03:02:00,4,8,Fc Bayern Munchen,1 Fc Koln
L1,2021,2,21-8-2021,0,0,00:00:00,14,17,Eintracht Frankfurt,Fc Augsburg
FR1,2021,38,21-5-2022,2,3,02:03:00,12,5,Stade Reims,Ogc Nizza
FR1,2021,38,21-5-2022,5,0,05:00:00,1,19,Fc Paris Saint Germain,Fc Metz
FR1,2021,38,21-5-2022,1,1,01:01:00,9,18,Fc Nantes,As Saint Etienne
FR1,2021,38,21-5-2022,1,1,01:01:00,16,15,Fc Lorient,Es Troyes Ac
FR1,2021,38,21-5-2022,4,0,04:00:00,2,6,Olympique Marseille,Rc Strassburg Alsace
FR1,2021,38,21-5-2022,2,0,02:00:00,14,13,Sco Angers,Montpellier Hsc
FR1,2021,38,21-5-2022,2,2,02:02:00,7,3,Rc Lens,As Monaco
FR1,2021,37,14-5-2022,1,2,01:02:00,19,12,As Saint Etienne,Stade Reims
FR1,2021,37,14-5-2022,1,0,01:00:00,5,16,Rc Strassburg Alsace,Clermont Foot 63
FR1,2021,37,14-5-2022,1,3,01:03:00,6,10,Ogc Nizza,Losc Lille
FR1,2021,37,14-5-2022,4,2,04:02:00,2,11,As Monaco,Stade Brest 29
FR1,2021,37,14-5-2022,1,0,01:00:00,18,14,Fc Metz,Sco Angers
FR1,2021,37,14-5-2022,3,2,03:02:00,8,9,Olympique Lyon,Fc Nantes
FR1,2021,37,14-5-2022,0,0,00:00:00,20,17,Fc Girondins Bordeaux,Fc Lorient
FR1,2021,38,21-5-2022,2,4,02:04:00,11,20,Stade Brest 29,Fc Girondins Bordeaux
FR1,2021,36,11-5-2022,2,1,02:01:00,9,5,Fc Nantes,Fc Stade Rennes
FR1,2021,37,14-5-2022,0,4,00:04:00,13,1,Montpellier Hsc,Fc Paris Saint Germain
FR1,2021,36,8-5-2022,1,2,01:02:00,12,7,Stade Reims,Rc Lens
FR1,2021,38,21-5-2022,1,2,01:02:00,17,8,Clermont Foot 63,Olympique Lyon
FR1,2021,36,8-5-2022,2,1,02:01:00,16,13,Clermont Foot 63,Montpellier Hsc
FR1,2021,36,8-5-2022,4,1,04:01:00,14,20,Sco Angers,Fc Girondins Bordeaux
FR1,2021,37,14-5-2022,1,3,01:03:00,15,7,Es Troyes Ac,Rc Lens
FR1,2021,36,7-5-2022,0,1,00:01:00,11,6,Stade Brest 29,Rc Strassburg Alsace
FR1,2021,36,6-5-2022,1,2,01:02:00,10,3,Losc Lille,As Monaco
FR1,2021,37,14-5-2022,2,0,02:00:00,4,3,Fc Stade Rennes,Olympique Marseille
FR1,2021,35,1-5-2022,0,1,00:01:00,19,5,Fc Girondins Bordeaux,Ogc Nizza
FR1,2021,35,1-5-2022,2,2,02:02:00,13,20,Montpellier Hsc,Fc Metz
FR1,2021,36,8-5-2022,2,2,02:02:00,1,15,Fc Paris Saint Germain,Es Troyes Ac
FR1,2021,36,11-5-2022,4,2,04:02:00,4,18,Ogc Nizza,As Saint Etienne
FR1,2021,36,8-5-2022,3,2,03:02:00,19,8,Fc Metz,Olympique Lyon
FR1,2021,35,1-5-2022,2,0,02:00:00,11,17,Stade Brest 29,Clermont Foot 63
FR1,2021,35,30-4-2022,2,0,02:00:00,3,18,Fc Stade Rennes,As Saint Etienne
FR1,2021,35,1-5-2022,0,3,00:03:00,2,7,Olympique Marseille,Olympique Lyon
FR1,2021,35,29-4-2022,3,3,03:03:00,6,1,Rc Strassburg Alsace,Fc Paris Saint Germain
FR1,2021,35,1-5-2022,2,0,02:00:00,4,15,As Monaco,Sco Angers
FR1,2021,34,24-4-2022,1,0,01:00:00,9,6,Losc Lille,Rc Strassburg Alsace
FR1,2021,34,24-4-2022,1,0,01:00:00,5,16,Ogc Nizza,Es Troyes Ac
FR1,2021,34,24-4-2022,5,3,05:03:00,10,19,Fc Nantes,Fc Girondins Bordeaux
FR1,2021,34,24-4-2022,0,1,00:01:00,20,11,Fc Metz,Stade Brest 29
FR1,2021,38,21-5-2022,2,2,02:02:00,10,4,Losc Lille,Fc Stade Rennes
FR1,2021,34,24-4-2022,2,2,02:02:00,17,14,Clermont Foot 63,Sco Angers
FR1,2021,34,23-4-2022,1,4,01:04:00,18,4,As Saint Etienne,As Monaco
FR1,2021,34,23-4-2022,5,2,05:02:00,8,12,Olympique Lyon,Montpellier Hsc
FR1,2021,36,8-5-2022,0,3,00:03:00,17,2,Fc Lorient,Olympique Marseille
FR1,2021,33,20-4-2022,2,1,02:01:00,4,3,Rc Strassburg Alsace,Fc Stade Rennes
FR1,2021,34,24-4-2022,5,0,05:00:00,3,15,Fc Stade Rennes,Fc Lorient
FR1,2021,33,20-4-2022,2,0,02:00:00,7,11,Rc Lens,Montpellier Hsc
FR1,2021,33,20-4-2022,2,1,02:01:00,12,8,Stade Brest 29,Olympique Lyon
FR1,2021,33,20-4-2022,0,1,00:01:00,16,17,Es Troyes Ac,Clermont Foot 63
FR1,2021,33,20-4-2022,2,1,02:01:00,13,9,Stade Reims,Losc Lille
FR1,2021,34,24-4-2022,0,1,00:01:00,13,2,Stade Reims,Olympique Marseille
FR1,2021,33,20-4-2022,1,0,01:00:00,15,20,Fc Lorient,Fc Metz
FR1,2021,33,20-4-2022,0,3,00:03:00,14,1,Sco Angers,Fc Paris Saint Germain
FR1,2021,33,20-4-2022,2,2,02:02:00,19,18,Fc Girondins Bordeaux,As Saint Etienne
FR1,2021,35,1-5-2022,3,0,03:00:00,14,10,Es Troyes Ac,Losc Lille
FR1,2021,32,17-4-2022,1,1,01:01:00,15,5,Es Troyes Ac,Rc Strassburg Alsace
FR1,2021,32,17-4-2022,1,1,01:01:00,10,14,Fc Nantes,Sco Angers
FR1,2021,32,17-4-2022,0,0,00:00:00,11,13,Montpellier Hsc,Stade Reims
FR1,2021,34,23-4-2022,1,1,01:01:00,1,7,Fc Paris Saint Germain,Rc Lens
FR1,2021,32,17-4-2022,1,1,01:01:00,20,18,Fc Metz,Clermont Foot 63
FR1,2021,32,16-4-2022,1,2,01:02:00,9,7,Losc Lille,Rc Lens
FR1,2021,35,30-4-2022,2,2,02:02:00,8,9,Rc Lens,Fc Nantes
FR1,2021,32,16-4-2022,2,1,02:01:00,17,12,As Saint Etienne,Stade Brest 29
FR1,2021,32,15-4-2022,2,3,02:03:00,3,6,Fc Stade Rennes,As Monaco
FR1,2021,32,17-4-2022,2,1,02:01:00,1,2,Fc Paris Saint Germain,Olympique Marseille
FR1,2021,35,1-5-2022,1,2,01:02:00,16,12,Fc Lorient,Stade Reims
FR1,2021,31,10-4-2022,3,0,03:00:00,8,5,Rc Lens,Ogc Nizza
FR1,2021,31,10-4-2022,1,1,01:01:00,12,9,Stade Brest 29,Fc Nantes
FR1,2021,31,10-4-2022,1,1,01:01:00,14,7,Sco Angers,Losc Lille
FR1,2021,31,10-4-2022,3,1,03:01:00,19,20,Fc Girondins Bordeaux,Fc Metz
FR1,2021,31,10-4-2022,2,0,02:00:00,2,11,Olympique Marseille,Montpellier Hsc
FR1,2021,31,9-4-2022,1,6,01:06:00,17,1,Clermont Foot 63,Fc Paris Saint Germain
FR1,2021,31,9-4-2022,2,3,02:03:00,13,3,Stade Reims,Fc Stade Rennes
FR1,2021,31,8-4-2022,6,2,06:02:00,16,18,Fc Lorient,As Saint Etienne
FR1,2021,30,3-4-2022,3,2,03:02:00,9,14,Olympique Lyon,Sco Angers
FR1,2021,30,3-4-2022,1,0,01:00:00,15,13,Es Troyes Ac,Stade Reims
FR1,2021,30,3-4-2022,2,4,02:04:00,18,2,As Saint Etienne,Olympique Marseille
FR1,2021,31,10-4-2022,1,1,01:01:00,4,10,Rc Strassburg Alsace,Olympique Lyon
FR1,2021,30,3-4-2022,1,2,01:02:00,11,12,Montpellier Hsc,Stade Brest 29
FR1,2021,30,3-4-2022,1,2,01:02:00,19,6,Fc Metz,As Monaco
FR1,2021,30,3-4-2022,2,3,02:03:00,17,8,Clermont Foot 63,Fc Nantes
FR1,2021,30,3-4-2022,1,0,01:00:00,4,10,Rc Strassburg Alsace,Rc Lens
FR1,2021,30,2-4-2022,0,0,00:00:00,7,20,Losc Lille,Fc Girondins Bordeaux
FR1,2021,29,20-3-2022,2,1,02:01:00,2,4,Olympique Marseille,Ogc Nizza
FR1,2021,29,20-3-2022,0,0,00:00:00,12,10,Stade Reims,Olympique Lyon
FR1,2021,30,2-4-2022,1,1,01:01:00,5,3,Ogc Nizza,Fc Stade Rennes
FR1,2021,29,20-3-2022,0,0,00:00:00,16,5,Fc Lorient,Rc Strassburg Alsace
FR1,2021,29,20-3-2022,0,2,00:02:00,20,11,Fc Girondins Bordeaux,Montpellier Hsc
FR1,2021,32,17-4-2022,2,1,02:01:00,4,16,Ogc Nizza,Fc Lorient
FR1,2021,29,20-3-2022,1,0,01:00:00,14,13,Sco Angers,Stade Brest 29
FR1,2021,29,19-3-2022,0,1,00:01:00,9,6,Fc Nantes,Losc Lille
FR1,2021,29,19-3-2022,3,1,03:01:00,8,17,Rc Lens,Clermont Foot 63
FR1,2021,33,20-4-2022,1,0,01:00:00,5,6,As Monaco,Ogc Nizza
FR1,2021,29,18-3-2022,1,1,01:01:00,18,15,As Saint Etienne,Es Troyes Ac
FR1,2021,28,13-3-2022,2,4,02:04:00,10,4,Olympique Lyon,Fc Stade Rennes
FR1,2021,29,20-3-2022,6,1,06:01:00,3,19,Fc Stade Rennes,Fc Metz
FR1,2021,28,13-3-2022,1,0,01:00:00,5,8,Rc Strassburg Alsace,As Monaco
FR1,2021,32,17-4-2022,6,1,06:01:00,8,19,Olympique Lyon,Fc Girondins Bordeaux
FR1,2021,28,13-3-2022,0,0,00:00:00,19,9,Fc Metz,Rc Lens
FR1,2021,28,13-3-2022,0,1,00:01:00,14,12,Sco Angers,Stade Reims
FR1,2021,28,13-3-2022,3,0,03:00:00,1,20,Fc Paris Saint Germain,Fc Girondins Bordeaux
FR1,2021,28,12-3-2022,1,0,01:00:00,15,7,Es Troyes Ac,Fc Nantes
FR1,2021,28,11-3-2022,0,0,00:00:00,6,18,Losc Lille,As Saint Etienne
FR1,2021,27,6-3-2022,0,1,00:01:00,3,8,Olympique Marseille,As Monaco
FR1,2021,27,6-3-2022,4,0,04:00:00,7,15,Losc Lille,Clermont Foot 63
FR1,2021,30,3-4-2022,5,1,05:01:00,1,16,Fc Paris Saint Germain,Fc Lorient
FR1,2021,27,6-3-2022,2,0,02:00:00,4,14,Fc Stade Rennes,Sco Angers
FR1,2021,27,6-3-2022,1,1,01:01:00,13,5,Stade Reims,Rc Strassburg Alsace
FR1,2021,27,6-3-2022,2,0,02:00:00,6,11,Fc Nantes,Montpellier Hsc
FR1,2021,27,6-3-2022,0,2,00:02:00,20,16,Fc Girondins Bordeaux,Es Troyes Ac
FR1,2021,27,5-3-2022,1,0,01:00:00,2,1,Ogc Nizza,Fc Paris Saint Germain
FR1,2021,33,20-4-2022,3,2,03:02:00,2,10,Olympique Marseille,Fc Nantes
FR1,2021,28,12-3-2022,0,0,00:00:00,11,3,Montpellier Hsc,Ogc Nizza
FR1,2021,27,4-3-2022,1,4,01:04:00,18,9,Fc Lorient,Olympique Lyon
FR1,2021,26,27-2-2022,0,1,00:01:00,10,8,Olympique Lyon,Losc Lille
FR1,2021,26,27-2-2022,1,1,01:01:00,17,2,Es Troyes Ac,Olympique Marseille
FR1,2021,28,13-3-2022,1,4,01:04:00,13,2,Stade Brest 29,Olympique Marseille
FR1,2021,26,27-2-2022,1,1,01:01:00,15,20,Clermont Foot 63,Fc Girondins Bordeaux
FR1,2021,26,27-2-2022,0,1,00:01:00,12,16,Stade Brest 29,Fc Lorient
FR1,2021,26,27-2-2022,1,2,01:02:00,9,13,As Monaco,Stade Reims
FR1,2021,29,20-3-2022,3,0,03:00:00,7,1,As Monaco,Fc Paris Saint Germain
FR1,2021,31,10-4-2022,2,1,02:01:00,6,15,As Monaco,Es Troyes Ac
FR1,2021,26,26-2-2022,0,0,00:00:00,5,3,Rc Strassburg Alsace,Ogc Nizza
FR1,2021,26,27-2-2022,1,2,01:02:00,14,6,Sco Angers,Rc Lens
FR1,2021,25,20-2-2022,0,2,00:02:00,2,15,Olympique Marseille,Clermont Foot 63
FR1,2021,25,20-2-2022,1,1,01:01:00,20,6,Fc Girondins Bordeaux,As Monaco
FR1,2021,25,20-2-2022,2,2,02:02:00,16,4,As Saint Etienne,Rc Strassburg Alsace
FR1,2021,26,25-2-2022,2,4,02:04:00,11,4,Montpellier Hsc,Fc Stade Rennes
FR1,2021,25,20-2-2022,1,1,01:01:00,14,12,Stade Reims,Stade Brest 29
FR1,2021,25,20-2-2022,0,1,00:01:00,18,9,Fc Lorient,Montpellier Hsc
FR1,2021,25,20-2-2022,1,0,01:00:00,3,13,Ogc Nizza,Sco Angers
FR1,2021,25,19-2-2022,3,1,03:01:00,7,1,Fc Nantes,Fc Paris Saint Germain
FR1,2021,25,19-2-2022,1,1,01:01:00,10,8,Rc Lens,Olympique Lyon
FR1,2021,25,18-2-2022,0,0,00:00:00,11,19,Losc Lille,Fc Metz
FR1,2021,24,13-2-2022,1,2,01:02:00,19,2,Fc Metz,Olympique Marseille
FR1,2021,27,5-3-2022,0,1,00:01:00,10,12,Rc Lens,Stade Brest 29
FR1,2021,24,13-2-2022,1,0,01:00:00,9,14,Fc Nantes,Stade Reims
FR1,2021,24,13-2-2022,1,2,01:02:00,15,18,Clermont Foot 63,As Saint Etienne
FR1,2021,24,13-2-2022,3,2,03:02:00,8,20,Rc Lens,Fc Girondins Bordeaux
FR1,2021,24,13-2-2022,0,1,00:01:00,13,4,Sco Angers,Rc Strassburg Alsace
FR1,2021,24,13-2-2022,5,1,05:01:00,12,16,Stade Brest 29,Es Troyes Ac
FR1,2021,24,12-2-2022,2,0,02:00:00,7,3,Olympique Lyon,Ogc Nizza
FR1,2021,24,11-2-2022,1,0,01:00:00,1,5,Fc Paris Saint Germain,Fc Stade Rennes
FR1,2021,23,6-2-2022,1,5,01:05:00,11,1,Losc Lille,Fc Paris Saint Germain
FR1,2021,24,12-2-2022,0,1,00:01:00,11,10,Montpellier Hsc,Losc Lille
FR1,2021,23,6-2-2022,2,0,02:00:00,5,13,Fc Stade Rennes,Stade Brest 29
FR1,2021,23,6-2-2022,0,0,00:00:00,16,18,Es Troyes Ac,Fc Metz
FR1,2021,24,13-2-2022,0,0,00:00:00,6,17,As Monaco,Fc Lorient
FR1,2021,23,6-2-2022,5,0,05:00:00,14,19,Stade Reims,Fc Girondins Bordeaux
FR1,2021,23,6-2-2022,0,1,00:01:00,3,15,Ogc Nizza,Clermont Foot 63
FR1,2021,23,6-2-2022,2,0,02:00:00,17,9,Fc Lorient,Rc Lens
FR1,2021,23,5-2-2022,3,1,03:01:00,20,7,As Saint Etienne,Montpellier Hsc
FR1,2021,26,27-2-2022,0,0,00:00:00,18,7,Fc Metz,Fc Nantes
FR1,2021,23,5-2-2022,2,0,02:00:00,6,8,As Monaco,Olympique Lyon
FR1,2021,22,23-1-2022,4,0,04:00:00,1,14,Fc Paris Saint Germain,Stade Reims
FR1,2021,22,23-1-2022,3,2,03:02:00,6,8,Montpellier Hsc,As Monaco
FR1,2021,22,23-1-2022,2,1,02:01:00,15,5,Clermont Foot 63,Fc Stade Rennes
FR1,2021,22,23-1-2022,4,3,04:03:00,17,4,Fc Girondins Bordeaux,Rc Strassburg Alsace
FR1,2021,22,23-1-2022,2,1,02:01:00,12,16,Sco Angers,Es Troyes Ac
FR1,2021,27,6-3-2022,1,0,01:00:00,17,19,As Saint Etienne,Fc Metz
FR1,2021,22,22-1-2022,0,2,00:02:00,9,3,Rc Lens,Olympique Marseille
FR1,2021,22,22-1-2022,2,0,02:00:00,13,11,Stade Brest 29,Losc Lille
FR1,2021,22,23-1-2022,0,2,00:02:00,18,2,Fc Metz,Ogc Nizza
FR1,2021,22,21-1-2022,1,0,01:00:00,7,20,Olympique Lyon,As Saint Etienne
FR1,2021,21,16-1-2022,1,1,01:01:00,3,8,Olympique Marseille,Losc Lille
FR1,2021,21,16-1-2022,0,1,00:01:00,15,10,Es Troyes Ac,Olympique Lyon
FR1,2021,28,13-3-2022,0,2,00:02:00,16,17,Clermont Foot 63,Fc Lorient
FR1,2021,21,16-1-2022,0,1,00:01:00,14,16,Stade Reims,Fc Metz
FR1,2021,25,20-2-2022,4,1,04:01:00,5,17,Fc Stade Rennes,Es Troyes Ac
FR1,2021,21,16-1-2022,0,0,00:00:00,18,12,Fc Lorient,Sco Angers
FR1,2021,21,16-1-2022,6,0,06:00:00,5,19,Fc Stade Rennes,Fc Girondins Bordeaux
FR1,2021,23,6-2-2022,1,0,01:00:00,4,10,Rc Strassburg Alsace,Fc Nantes
FR1,2021,22,23-1-2022,4,2,04:02:00,10,19,Fc Nantes,Fc Lorient
FR1,2021,21,14-1-2022,2,1,02:01:00,2,11,Ogc Nizza,Fc Nantes
FR1,2021,21,15-1-2022,1,2,01:02:00,20,7,As Saint Etienne,Rc Lens
FR1,2021,26,26-2-2022,3,1,03:01:00,1,19,Fc Paris Saint Germain,As Saint Etienne
FR1,2021,21,15-1-2022,2,0,02:00:00,1,13,Fc Paris Saint Germain,Stade Brest 29
FR1,2021,20,19-1-2022,0,1,00:01:00,6,15,Montpellier Hsc,Es Troyes Ac
FR1,2021,20,9-1-2022,0,0,00:00:00,10,9,Fc Nantes,As Monaco
FR1,2021,20,9-1-2022,1,1,01:01:00,11,1,Olympique Lyon,Fc Paris Saint Germain
FR1,2021,20,9-1-2022,0,0,00:00:00,16,14,Clermont Foot 63,Stade Reims
FR1,2021,21,16-1-2022,3,1,03:01:00,4,9,Rc Strassburg Alsace,Montpellier Hsc
FR1,2021,20,9-1-2022,0,3,00:03:00,13,2,Stade Brest 29,Ogc Nizza
FR1,2021,20,7-1-2022,0,1,00:01:00,17,3,Fc Girondins Bordeaux,Olympique Marseille
FR1,2021,19,19-1-2022,0,2,00:02:00,17,6,Clermont Foot 63,Rc Strassburg Alsace
FR1,2021,19,22-12-2021,0,1,00:01:00,20,8,As Saint Etienne,Fc Nantes
FR1,2021,21,16-1-2022,4,0,04:00:00,6,17,As Monaco,Clermont Foot 63
FR1,2021,19,22-12-2021,2,1,02:01:00,2,10,Ogc Nizza,Rc Lens
FR1,2021,20,8-1-2022,1,0,01:00:00,8,5,Rc Lens,Fc Stade Rennes
FR1,2021,19,22-12-2021,4,1,04:01:00,5,12,Montpellier Hsc,Sco Angers
FR1,2021,20,26-1-2022,0,1,00:01:00,12,20,Sco Angers,As Saint Etienne
FR1,2021,19,22-12-2021,1,1,01:01:00,3,14,Olympique Marseille,Stade Reims
FR1,2021,23,4-2-2022,5,2,05:02:00,2,12,Olympique Marseille,Sco Angers
FR1,2021,19,22-12-2021,2,3,02:03:00,16,9,Fc Girondins Bordeaux,Losc Lille
FR1,2021,18,12-12-2021,2,0,02:00:00,1,8,Fc Paris Saint Germain,As Monaco
FR1,2021,20,19-1-2022,3,1,03:01:00,7,19,Losc Lille,Fc Lorient
FR1,2021,18,12-12-2021,0,2,00:02:00,7,2,Rc Strassburg Alsace,Olympique Marseille
FR1,2021,18,12-12-2021,1,2,01:02:00,3,4,Fc Stade Rennes,Ogc Nizza
FR1,2021,18,12-12-2021,4,1,04:01:00,18,19,Fc Metz,Fc Lorient
FR1,2021,18,12-12-2021,1,2,01:02:00,17,15,Es Troyes Ac,Fc Girondins Bordeaux
FR1,2021,19,22-12-2021,1,1,01:01:00,11,18,Olympique Lyon,Fc Metz
FR1,2021,18,12-12-2021,0,0,00:00:00,12,9,Losc Lille,Olympique Lyon
FR1,2021,18,10-12-2021,3,2,03:02:00,11,6,Fc Nantes,Rc Lens
FR1,2021,18,12-12-2021,0,1,00:01:00,10,16,Sco Angers,Clermont Foot 63
FR1,2021,19,22-12-2021,2,1,02:01:00,7,4,As Monaco,Fc Stade Rennes
FR1,2021,17,5-12-2021,2,2,02:02:00,17,10,Fc Girondins Bordeaux,Olympique Lyon
FR1,2021,17,5-12-2021,1,2,01:02:00,14,8,Stade Reims,Sco Angers
FR1,2021,17,5-12-2021,4,0,04:00:00,7,19,As Monaco,Fc Metz
FR1,2021,19,22-12-2021,1,1,01:01:00,15,13,Es Troyes Ac,Stade Brest 29
FR1,2021,18,11-12-2021,2,0,02:00:00,14,20,Stade Reims,As Saint Etienne
FR1,2021,17,5-12-2021,0,1,00:01:00,16,13,Fc Lorient,Fc Nantes
FR1,2021,17,4-12-2021,1,1,01:01:00,5,1,Rc Lens,Fc Paris Saint Germain
FR1,2021,17,4-12-2021,2,1,02:01:00,12,15,Losc Lille,Es Troyes Ac
FR1,2021,18,11-12-2021,0,4,00:04:00,13,5,Stade Brest 29,Montpellier Hsc
FR1,2021,19,22-12-2021,1,1,01:01:00,19,1,Fc Lorient,Fc Paris Saint Germain
FR1,2021,17,5-12-2021,0,5,00:05:00,20,2,As Saint Etienne,Fc Stade Rennes
FR1,2021,16,1-12-2021,0,1,00:01:00,13,2,Fc Nantes,Olympique Marseille
FR1,2021,16,1-12-2021,1,2,01:02:00,6,14,Olympique Lyon,Stade Reims
FR1,2021,16,1-12-2021,2,2,02:02:00,17,5,Clermont Foot 63,Rc Lens
FR1,2021,16,1-12-2021,2,0,02:00:00,15,16,Es Troyes Ac,Fc Lorient
FR1,2021,16,1-12-2021,5,2,05:02:00,7,18,Rc Strassburg Alsace,Fc Girondins Bordeaux
FR1,2021,16,1-12-2021,1,3,01:03:00,19,10,Fc Metz,Montpellier Hsc
FR1,2021,16,1-12-2021,1,2,01:02:00,3,12,Fc Stade Rennes,Losc Lille
FR1,2021,16,1-12-2021,1,0,01:00:00,11,20,Stade Brest 29,As Saint Etienne
FR1,2021,17,4-12-2021,1,2,01:02:00,3,11,Olympique Marseille,Stade Brest 29
FR1,2021,16,1-12-2021,0,0,00:00:00,1,4,Fc Paris Saint Germain,Ogc Nizza
FR1,2021,15,28-11-2021,0,1,00:01:00,11,6,Montpellier Hsc,Olympique Lyon
FR1,2021,15,28-11-2021,1,0,01:00:00,4,17,Olympique Marseille,Es Troyes Ac
FR1,2021,15,28-11-2021,0,2,00:02:00,15,2,Fc Lorient,Fc Stade Rennes
FR1,2021,17,5-12-2021,0,3,00:03:00,4,6,Ogc Nizza,Rc Strassburg Alsace
FR1,2021,15,27-11-2021,0,1,00:01:00,3,19,Ogc Nizza,Fc Metz
FR1,2021,15,28-11-2021,1,2,01:02:00,16,12,Fc Girondins Bordeaux,Stade Brest 29
FR1,2021,15,27-11-2021,1,1,01:01:00,13,10,Losc Lille,Fc Nantes
FR1,2021,17,5-12-2021,1,0,01:00:00,9,18,Montpellier Hsc,Clermont Foot 63
FR1,2021,14,1-2-2022,2,1,02:01:00,7,5,Olympique Lyon,Olympique Marseille
FR1,2021,14,21-11-2021,1,2,01:02:00,18,2,Clermont Foot 63,Ogc Nizza
FR1,2021,14,21-11-2021,0,1,00:01:00,17,19,Es Troyes Ac,As Saint Etienne
FR1,2021,14,21-11-2021,1,1,01:01:00,8,15,Rc Strassburg Alsace,Stade Reims
FR1,2021,14,21-11-2021,3,3,03:03:00,20,16,Fc Metz,Fc Girondins Bordeaux
FR1,2021,14,21-11-2021,1,0,01:00:00,6,14,Sco Angers,Fc Lorient
FR1,2021,14,21-11-2021,4,0,04:00:00,13,4,Stade Brest 29,Rc Lens
FR1,2021,20,9-1-2022,0,2,00:02:00,18,4,Fc Metz,Rc Strassburg Alsace
FR1,2021,14,19-11-2021,2,2,02:02:00,9,12,As Monaco,Losc Lille
FR1,2021,14,20-11-2021,2,0,02:00:00,3,10,Fc Stade Rennes,Montpellier Hsc
FR1,2021,13,7-11-2021,0,1,00:01:00,3,6,Ogc Nizza,Montpellier Hsc
FR1,2021,13,7-11-2021,3,2,03:02:00,19,15,As Saint Etienne,Clermont Foot 63
FR1,2021,13,7-11-2021,4,1,04:01:00,5,11,Fc Stade Rennes,Olympique Lyon
